id,type,product_type,embed_url,media_url,thumbnail_url,timestamp,like_count,comments_count,caption
18103343203994827,IMAGE,FEED,https://www.instagram.com/p/DYocY-aRhCo/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/705387976_17990384960976701_3245299391137181639_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=107&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=8UIVB5c98FMQ7kNvwGn8fOi&_nc_oc=AdrxLE34s-Juhl5M0-9zhxvR4d9HdToAzO6PoBMdJ1tkATfuCUrD9hM9PDAKTEfxriA&_nc_zt=23&_nc_ht=scontent-iad6-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=ye9r3NpxNfLFTXgfOxDV8g&_nc_tpa=Q5bMBQLfKyPRQyiWC5EHtuMGZi-RxZI20B_pm1N0UNU4XatNswm-QTu5g1OeJTXmiX2VTYQWBY9LNFwLjQ&oh=00_AQFFAXwzROAO-wmmpYFituM3K3WyOrEAQQ5qzkSq_mXhug&oe=6A817EA7,,2026-05-22T07:05:54+0000,1,0,"𝐓𝐫𝐚𝐧𝐬𝐟𝐨𝐫𝐦 𝐘𝐨𝐮𝐫 𝐁𝐮𝐬𝐢𝐧𝐞𝐬𝐬 𝐰𝐢𝐭𝐡 engineersTech

Ready to scale? We build the digital backbone your business deserves. From custom enterprise software to sleek mobile apps, 𝐞𝐧𝐠𝐢𝐧𝐞𝐞𝐫𝐬𝐓𝐞𝐜𝐡 delivers high-performance solutions tailored to your goals.

𝐎𝐮𝐫 𝐄𝐱𝐩𝐞𝐫𝐭𝐢𝐬𝐞:

• Enterprise & SaaS: Custom CRM, HRM, and ERP systems built for scale.

•Web & Mobile: Flawless cross-platform iOS, Android, and Web apps.

•Design & Motion: Pixel-perfect UI/UX and captivating brand identities.

•Strategy: Expert consulting to roadmap your digital transformation.

Let’s build something great together.

Visit: engineerstechbd.com
Email: hello@engineerstechbd.com
Call: 01314 44 33 11

#engineersTech #SoftwareDevelopment #EnterpriseSolutions #AppDevelopment #UIUX DigitalTransformation SaaS TechInnovation BusinessGrowth"
18472333843099356,IMAGE,FEED,https://www.instagram.com/p/DYocUwERuqW/,https://scontent-iad3-1.cdninstagram.com/v/t51.82787-15/704839579_17990384885976701_6385506887865861634_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=104&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=Dt5EJbQ3ipMQ7kNvwGH2-Rq&_nc_oc=Adr9sQ4ag0yjChz4hx7rdybThbWiha5tdklSRbQYfZUUqp8-gade9TmEmxsdANb-2CU&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=ye9r3NpxNfLFTXgfOxDV8g&_nc_tpa=Q5bMBQJYh_VFCvVwx6lBUopHNvTq1u8UBTqTvdLb9x1iF4O5VjZ6-62jn1QilPVc8nmAOuDRYy3Vd_DUFw&oh=00_AQEipq3TKDnjtau1j5GBz9e3lsy7Z527hEG6KV_sa78G8g&oe=6A818A24,,2026-05-22T07:05:19+0000,2,0,"We're Hiring — Software Sales & Marketing Executive
Are you a closer? Do you love the thrill of cracking a deal?

engineersTech is looking for hungry, ambitious sales talent to join us on a commission-based role — where your earnings are limited only by your hustle.

What you'll do:
-Sell & promote our ready-made software products
-Hunt custom software requirements from clients
-Run digital ads, social campaigns & outreach
-Generate leads, demo products & close deals

What you'll get:
-% commission on every sale & project you bring
-Recurring commission on subscriptions
-One-off commission on custom projects
-No earning cap — your hustle = your paycheck

We want:
• Closers, not talkers
• Strong communicators
• People comfortable with digital marketing & social platforms
• SaaS or IT sales experience is a plus

Apply now:
 https://forms.gle/mto2DzyiHBHXjRTe8
hello@engineerstechbd.com
01314443311
Tag someone who'd crush this role
#Hiring #SoftwareSales #MarketingJobs #CommissionBased #DhakaJobs BangladeshJobs SaaSSales engineersTech ITjobsBD SalesJobs JobOpening"
17895720237459433,IMAGE,FEED,https://www.instagram.com/p/DYocQ6dxmLY/,https://scontent-iad3-2.cdninstagram.com/v/t51.82787-15/705939188_17990384735976701_6059515494911629703_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=111&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=pGeJNR67LC4Q7kNvwHZJ1MW&_nc_oc=AdomCPHGdbm6xXaX7ovwiKd5AX7k3juBE9WEySIQqBCyU9-qpf9CDbBlnciqllVjZXk&_nc_zt=23&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=ye9r3NpxNfLFTXgfOxDV8g&_nc_tpa=Q5bMBQIZEyp_nNyjjz90XWp0w3HCZTLprl738be_Tuy7_J5y-iS40zvZgnVPqHs1kocIzPYyr5UZEs3Fsw&oh=00_AQFWHqCwH-n-PYN9ebX0-sNQI_2KQm0c4XhdkkAvs_PoKg&oe=6A81959C,,2026-05-22T07:04:48+0000,3,0,"𝐞𝐧𝐠𝐢𝐧𝐞𝐞𝐫𝐬𝐓𝐞𝐜𝐡 × Wear Impressive

We are proud to partner with 𝐖𝐞𝐚𝐫 𝐈𝐦𝐩𝐫𝐞𝐬𝐬𝐢𝐯𝐞, delivering a premium multi-segment 𝐞-𝐜𝐨𝐦𝐦𝐞𝐫𝐜𝐞 𝐞𝐜𝐨𝐬𝐲𝐬𝐭𝐞𝐦.

𝐈𝐧𝐭𝐞𝐥𝐥𝐢𝐠𝐞𝐧𝐭 𝐈𝐧𝐯𝐞𝐧𝐭𝐨𝐫𝐲 • 𝐂𝐮𝐬𝐭𝐨𝐦𝐞𝐫 𝐒𝐞𝐠𝐦𝐞𝐧𝐭𝐚𝐭𝐢𝐨𝐧 • 𝐀𝐝𝐯𝐚𝐧𝐜𝐞𝐝 𝐑𝐞𝐭𝐚𝐢𝐥 𝐋𝐨𝐠𝐢𝐜

Scale Your E-commerce Brand!

If you own a premium clothing line, lifestyle brand, or retail store and want to build a high-converting digital storefront with advanced retail logic, contact us today:

𝐄𝐦𝐚𝐢𝐥: hello@engineerstechbd.com

𝐏𝐡𝐨𝐧𝐞: 01314 44 33 11

𝐖𝐞𝐛: engineerstechbd.com

#engineersTech #WearImpressive #Ecommerce #PremiumClothing #RetailTech DigitalTransformation WebDevelopment TechPartnership SmartRetail StartupBD"
18141257248519173,IMAGE,FEED,https://www.instagram.com/p/DYocNUSx22D/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/705381649_17990384708976701_4113455834200505411_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=-voFL3tJEFYQ7kNvwEaNGZw&_nc_oc=Ado8s8x3eoKF8Bgosg6dHbUJLnPBVI2NlKqvRazn_9SM4rQOikMeJLw1JskR6HXL27k&_nc_zt=23&_nc_ht=scontent-iad6-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=ye9r3NpxNfLFTXgfOxDV8g&_nc_tpa=Q5bMBQIE19tw53nJrWw2OxZ3hAGL1G7Y4UeJbZHmBUpxVmh5nIiSQiWAk8p_aT0dNicTVg_TM8XW_rlMhQ&oh=00_AQFE76v7vdiBX9ENWN_2j4T3w82bQsAj_lpws9NNbsroWQ&oe=6A819738,,2026-05-22T07:04:18+0000,1,0,"𝐞𝐧𝐠𝐢𝐧𝐞𝐞𝐫𝐬𝐓𝐞𝐜𝐡 × Kasundi Restora Ltd

We are proud to partner with 𝐊𝐚𝐬𝐮𝐧𝐝𝐢, delivering a premium 𝐟𝐨𝐨𝐝-𝐭𝐞𝐜𝐡 𝐚𝐧𝐝 𝐝𝐢𝐠𝐢𝐭𝐚𝐥 𝐫𝐞𝐬𝐭𝐚𝐮𝐫𝐚𝐧𝐭 𝐞𝐜𝐨𝐬𝐲𝐬𝐭𝐞𝐦:

𝐒𝐦𝐚𝐫𝐭 𝐎𝐫𝐝𝐞𝐫 𝐌𝐚𝐧𝐚𝐠𝐞𝐦𝐞𝐧𝐭 • 𝐑𝐞𝐚𝐥-𝐓𝐢𝐦𝐞 𝐊𝐢𝐭𝐜𝐡𝐞𝐧 𝐑𝐨𝐮𝐭𝐢𝐧𝐠 • 𝐒𝐞𝐚𝐦𝐥𝐞𝐬𝐬 𝐂𝐮𝐬𝐭𝐨𝐦𝐞𝐫 𝐄𝐱𝐩𝐞𝐫𝐢𝐞𝐧𝐜𝐞

Elevate Your Restaurant Business!

If you own a restaurant, cloud kitchen, or catering service and want to streamline your ordering system and scale your brand, contact us today:

Email: hello@engineerstechbd.com

Phone: 01314 44 33 11

Web: engineerstechbd.com

#engineersTech #Kasundi #FoodTech #RestaurantManagement #DigitalTransformation WebDevelopment TechPartnership SmartDining SaaS StartupBD"
18121255906651439,IMAGE,FEED,https://www.instagram.com/p/DX6sYxaCaSD/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/688142237_17987984867976701_4271765987855825166_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=100&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=cHoLTB034foQ7kNvwFT4vgo&_nc_oc=Adp8unuPyqOBw9P_F_OEgSeF_IAa7FOQZNUk0if3jUEEB2MaSwBxNDmNrK0E5TK7VQA&_nc_zt=23&_nc_ht=scontent-iad6-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=ye9r3NpxNfLFTXgfOxDV8g&_nc_tpa=Q5bMBQKYd56FManibWQZ-M8gwF9n-3RPFTYgnce71yKw7oQVm9Qbyb0SzGYlR8OOL9ZfjbdUby9Vmj2ksw&oh=00_AQGi1faAYCFpxyfMf7pRxU8pv2ismu4mC5nBYvbmfkT9mQ&oe=6A819795,,2026-05-04T12:40:34+0000,3,0,"📍New Location. Same Commitment to Excellence. ✨

engineersTech is on the move! We’ve officially relocating to a sleek new office in Uttara Sector 16/A. 🏙️ Near metro station centre 

Whether it’s developing high-performance CRM software or creating business growth 360 digital strategies, our new hub is designed to spark creativity and drive results for your business.

Visit us at: engineerstechbd.com 

🏢 Rashi International, Level 6, Flat B6, Road 4, Sector 16/A, Uttara, Dhaka -1230.

🗺️ Map url : https://lnkd.in/gBDav2JQ

#engineersTech #MovingDay #UttaraCenter #TechCommunity #BangladeshTech  SoftwareSolutions WebDevelopment Automation NewBeginnings"
17977634676005635,IMAGE,FEED,https://www.instagram.com/p/DXCULS9ibGy/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/669721616_17985044120976701_2450013235267713299_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=8JbYjWkANdAQ7kNvwHNL9oQ&_nc_oc=Adpx88fnjzV5Q13E4UBpjsAesVk_nLDgTLKOSfyq_VY5SOh0AQBSGsxolGZ0Wq8tLn8&_nc_zt=23&_nc_ht=scontent-iad6-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=ye9r3NpxNfLFTXgfOxDV8g&_nc_tpa=Q5bMBQJR92tMl15ZmeE1j8LooAKwETSVrc2cyWfh1CfyThlcLsRJzhLNLlZnUFRp3nJ0Be9DPm1nqL-CHA&oh=00_AQEGav3c__1bM-ET945e4exhiG5pZ1iPT33OXFswT8eGpg&oe=6A8179EC,,2026-04-12T15:11:35+0000,4,1,"""Train yourself to see challenges as opportunities, not obstacles."" 💡

In the fast-paced world of digital infrastructure and AI automation, the difference between stagnation and growth often comes down to perspective.

 At engineersTech, we don't just solve technical problems; we look for the strategic advantage hidden within every complex hurdle.

As we continue to scale our operations and refine our intelligent systems, our focus remains on turning every ""impossible"" request into a resilient, production-ready solution. 🚀

Execution is about more than just code—it's about the resilience to keep pushing forward.
— Al Shahriar
Co-founder & COO, engineersTech

#TechLeadership #OperationsExcellence #GrowthMindset #engineersTech #Innovation ProblemSolving DigitalTransformation"
18093406751121927,IMAGE,FEED,https://www.instagram.com/p/DXAM6Y8FCi1/,https://scontent-iad3-1.cdninstagram.com/v/t39.30808-6/671275715_2759697257712586_2568883731477008592_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=110&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=xGjq0DbiMecQ7kNvwEEOYGY&_nc_oc=AdpkOx0wp5l9Qt6RECilcu2RrXT_2ZVnY9_jZP9EZwXy7v4Ns7883XEP4HknWP_1CwY&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=ye9r3NpxNfLFTXgfOxDV8g&_nc_tpa=Q5bMBQLFiLpWYBjZaP50JG0dPC9iRDy8aHQqwRuupdNqFZfdwOPfTQHZQu5QXw5O_BrstIULVYAQbnrpqA&oh=00_AQE5mvvo5CkLHn4rd34-2U0L2z1ey-NaArpev5sg-L6uVA&oe=6A817E78,,2026-04-11T19:29:36+0000,0,0,"Your network is your net worth, but your actions define your legacy. 💎

Grateful to be leading the marketing front at engineersTech , where we turn technical complexity into business growth. 📈

Skills. Mindset. Network. Action. Which one are you focusing on this week?
#Entrepreneurship #SuccessMindset #Legacy #TechLeaders #LinkedInNetworking #EngineersTech"
18457159801104138,VIDEO,REELS,https://www.instagram.com/reel/DWsYJstlHPX/,https://scontent-iad3-2.cdninstagram.com/o1/v/t2/f2/m412/AQMVF8B66jw-05tyXXvISU00LQAg9WXkZyowJ3SdFPVYUAjkezc_WFdFF9YtFy-s-Z_FKLLOpRlPpfy2rVc6KPIjWj-DYp0uSq74lFtNMQ.mp4?_nc_cat=103&_nc_sid=8bf8fe&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_ohc=TczEQ3qO3o0Q7kNvwG8JWTm&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTY3NTYxNjM5MDI1ODM0NSwiYXNzZXRfYWdlX2RheXMiOjEyOSwidmlfdXNlY2FzZV9pZCI6MTAxMjMsImR1cmF0aW9uX3MiOjUsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=ye9r3NpxNfLFTXgfOxDV8g&edm=ANo9K5cEAAAA&_nc_zt=28&_nc_tpa=Q5bMBQLVZWv_vmkVfBU4lhroIFz8YcWFdnXdjYzCt596_o1TJZ5h2HnYlUMMu7-PX4_3nsczXpKyyTdbvw&oh=00_AQGZf_mxNTBOWzi3afpU0ZLgfdcIn3Xpe6voTK9K2Aq9Gg&oe=6A81A2BF,https://scontent-iad3-1.cdninstagram.com/v/t15.5256-10/664100452_953324263744711_482611465609397773_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=101&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=5eFsTuyLu3sQ7kNvwHp9VsF&_nc_oc=AdpAw9R6YjLnIkZDPiAbw5LwaaMQzsKMQht-tRGpupi7bQp8TyANai9Hn8boNivErnw&_nc_zt=23&_nc_ht=scontent-iad3-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=ye9r3NpxNfLFTXgfOxDV8g&_nc_tpa=Q5bMBQLbfGCKmdUaNoDkccuLiKutdUBRvylZAxmGKcXUtQYR69DX-bC5DW7AhQqxamykfxP_bbzf-qHRFw&oh=00_AQHN2ed-662e_QtQ1pgFNaTrMh5w8S0Aj8IxWoS1ywwg8g&oe=6A81AF24,2026-04-04T02:43:02+0000,1,0,"Contact engineersTech to learn more 

#meta #metaads #GoogleAdsense #website #wordpress"
18097531070291712,VIDEO,REELS,https://www.instagram.com/reel/DWmxHm0FjyB/,https://scontent-iad3-2.cdninstagram.com/o1/v/t2/f2/m412/AQMzqs58qMDa6geMkmtM93nFId8TpE7WR1iU3teMo68ERTl1J7AsSyWPUFPdIcLGMBd0TDm6zQNIe4zcaykuKT2nZRbWawW2_OjUjtZEy4wabg.mp4?_nc_cat=111&_nc_sid=5e9851&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_ohc=VTQbeoksELwQ7kNvwFT-wK9&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuMTA4MC5kYXNoX2gyNjQtYmFzaWMtZ2VuMl8xMDgwcCIsInhwdl9hc3NldF9pZCI6MTQ4NTM2NzUyNjUyOTY3NiwiYXNzZXRfYWdlX2RheXMiOjEzMiwidmlfdXNlY2FzZV9pZCI6MTA4MjUsImR1cmF0aW9uX3MiOjE2LCJ1cmxnZW5fc291cmNlIjoid3d3In0%3D&ccb=17-1&vs=bde5476788bd8dd9&_nc_vs=HBksFQIYRWZiX3Blcm1hbmVudC85QjQzRTNFQTExRUU3QjZFNzA0MzExM0EwRTQ3QzM5Q19tdF8xX3ZpZGVvX2Rhc2hpbml0Lm1wNBUAAsgBEgAVAhhAZmJfcGVybWFuZW50L0JCNDE1MjYxOTM5NDMxMEI2NTI5NDIwRDA5OUZFQkFGX2F1ZGlvX2Rhc2hpbml0Lm1wNBUCAsgBEgAoABgAGwKIB3VzZV9vaWwBMRJwcm9ncmVzc2l2ZV9yZWNpcGUBMRUAACaY6ry84rujBRUCKAJDMywXQDAqfvnbItEYGmRhc2hfaDI2NC1iYXNpYy1nZW4yXzEwODBwEQB1_gdlkqkBAA&_nc_gid=ye9r3NpxNfLFTXgfOxDV8g&edm=ANo9K5cEAAAA&_nc_zt=28&_nc_tpa=Q5bMBQIFh65ZfsOCUvB1kkbs2K6ZPRuuygleKQvOE1m-Mv-1MG5Af8u7mrrMCg3nzI5X1NkURq2v_ytzgA&oh=00_AQHDLV5WMYneQgchXgoE-KRcD9_8JLx1zw0__GvbBRbgEg&oe=6A8179A9,https://scontent-iad3-2.cdninstagram.com/v/t15.5256-10/661429091_1321430156706824_1548451076063421503_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=DVFiuXkbkJ0Q7kNvwFsyzbu&_nc_oc=AdorYl8J53UQ4Ee6acsHjxWv8yYqL-PXN5YEymLjhPl0exli4Ua3U3BFj4D6iwdZBN4&_nc_zt=23&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=ye9r3NpxNfLFTXgfOxDV8g&_nc_tpa=Q5bMBQIHM5c1jqFxNyUzOpzP0zvoH-eVND-aWpnUnk8QB22z_JpPvm1ptIidiVa5TMyKjr7dVAKSHhC4XA&oh=00_AQG3r6WhZ_HDz6aOfAe2i1_VQpbAG6GbHBhDiaT-1JYWeQ&oe=6A8177A4,2026-04-01T22:25:50+0000,1,0,"Is your current software holding you back?

 At engineersTech , we specialize in bridging the gap between aging infrastructure and modern efficiency. Whether you need to breathe new life into existing systems or build a custom solution from the ground up, we deliver the automation your business needs to scale.

🔄 Modernize Your Legacy Systems

Don’t let old software be a bottleneck. We identify the ""missing links"" in your current setup and integrate smart automation to:

Eliminate repetitive manual tasks.
Sync data across your existing platforms.
Increase operational speed without replacing your entire tech stack.

🛠️ Tailored Solutions from Scratch

Every industry has unique DNA. We develop customized ERP, CRM, and POS systems designed specifically for your dedicated business category—built from scratch to fit your exact workflow."
17936515581197554,VIDEO,REELS,https://www.instagram.com/reel/DWkCVYcmfB3/,https://scontent-iad3-2.cdninstagram.com/o1/v/t2/f2/m412/AQOBh0GW7suxvCVMzLXNPfcEcT4AP3Yfw-0IxfgZoP09DRbI8YsbPzwFA_Gs6bWmAcmauw8rWpudzIIv1Dt8JnABDsxVXVknLZMLtNH1qQ.mp4?_nc_cat=103&_nc_sid=8bf8fe&_nc_ht=scontent-iad3-2.cdninstagram.com&_nc_ohc=JX4G4tqf6hsQ7kNvwEVu7zU&efg=eyJ2ZW5jb2RlX3RhZyI6Inhwdl9wcm9ncmVzc2l2ZS5JTlNUQUdSQU0uQ0xJUFMuQzMuMzYwLnN2ZV9zZCIsInhwdl9hc3NldF9pZCI6MTQ4MzM0MzcyMDExMjk5MiwiYXNzZXRfYWdlX2RheXMiOjEzMywidmlfdXNlY2FzZV9pZCI6MTAxMjMsImR1cmF0aW9uX3MiOjUsInVybGdlbl9zb3VyY2UiOiJ3d3cifQ%3D%3D&ccb=17-1&_nc_gid=ye9r3NpxNfLFTXgfOxDV8g&edm=ANo9K5cEAAAA&_nc_zt=28&_nc_tpa=Q5bMBQKSucMUxZ2std8SNLb653iFEbsNsuH1z6EANju5pZcUKaI2cyegtI0vxzX5-2wt-P9rgjK_EZdVfA&oh=00_AQENlvwLFyj5RThRwooCfyoNORxs9hyTel0PGLPGpBQ2dg&oe=6A819C47,https://scontent-iad3-2.cdninstagram.com/v/t15.5256-10/662579411_1970324537693580_6815301593973513423_n.jpg?stp=dst-jpg_e35_tt6&_nc_cat=105&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiQ0xJUFMuYmVzdF9pbWFnZV91cmxnZW4uQzMifQ%3D%3D&_nc_ohc=gFx_vDiZ1tQQ7kNvwFpU2Rl&_nc_oc=Adr4GH35pUB45srF8B_tMRVKeRZHE4VlBjd3ubloWMWzQQNLHhWMCtL9mNMVgm_hnJM&_nc_zt=23&_nc_ht=scontent-iad3-2.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=ye9r3NpxNfLFTXgfOxDV8g&_nc_tpa=Q5bMBQJgoT_nK0R6akfI5B0F-jbWfiwJZtQb5OK54K8vvklj494YsTRV2zyJsfqtNF08hWad8e-9g93jvA&oh=00_AQH5GtOzS-8lLpJ9BfyWeJW0V2IGGoOfRVPw83fvacQvMw&oe=6A81A13E,2026-03-31T20:58:31+0000,2,0,"A client came to us last month. They had a $50k/month marketing budget but conversion rates were stuck at 0.5%.

The marketing team thought it was the copy. The sales team thought it was the price.

We ran a Lighthouse audit. The mobile score was 34.

We spent the week in the codebase:

· Replaced the page builder bloat with custom blocks
· Implemented Redis object caching
· Optimized asset loading to eliminate render-blocking JS

The result? Mobile score went to 92. Conversion rate tripled. Effective CPA dropped by 60%.

We documented the exact technical roadmap we used. If your marketing budget is fighting against your site architecture, this is worth the read.

engineersTech 

#CaseStudy #WordPress #FullStackDev #ConversionOptimization #engineering"
18127863169561638,IMAGE,FEED,https://www.instagram.com/p/DWfFslHk1wO/,https://scontent-iad6-1.cdninstagram.com/v/t51.82787-15/657334805_17983363136976701_6538073306375252324_n.heic?stp=dst-jpg_e35_tt6&_nc_cat=102&ccb=7-5&_nc_sid=18de74&efg=eyJlZmdfdGFnIjoiRkVFRC5iZXN0X2ltYWdlX3VybGdlbi5DMyJ9&_nc_ohc=jsSUZyVCCxwQ7kNvwHSHl7Y&_nc_oc=AdpxVThuCMigE32he_Y2XgZrxl0bImAeHgbeHLflztQ9RFoa2pNYy-RPrJQY7daqMJ8&_nc_zt=23&_nc_ht=scontent-iad6-1.cdninstagram.com&edm=ANo9K5cEAAAA&_nc_gid=A1LHpA9IQy-BBYMhSDC5bg&_nc_tpa=Q5bMBQJTnqtQjrVMLRV_bt4IoFNbM7MmXzAe2MZUCj-KsPrCMUQah13OdJubHVQGhtneLVvsvwCiEvAFLg&oh=00_AQG8sqKN86G2r7K12NrE_Dl7TKbOiVd7u_co5Al9OM_rkA&oe=6A8177EF,,2026-03-29T22:51:39+0000,3,0,"🚀 Hiring: Expert Software Sales & Marketing Executives

We are looking for 10 driven professionals to join the engineersTech team and help us scale our smart solutions.

Requirements:

Experience: Minimum 1 year in software and website corporate sales.
Strong communication and networking skills.

Proven track record in B2B marketing.

How to Apply:

📧 Email your CV to: junaeid@engineerstechbd.com
📞 Contact: +880-1873722228

Join us and be part of a team that’s #DrivenByEngineers.

#Hiring #SoftwareSales #CorporateMarketing #EngineersTech Career TechJobs SalesExecutive"
